BTC_R,BTC_R_LOW,BTC_R_MAX,BTC_R_V,Date,ETH_B,ETH_B_LOW,ETH_B_MAX,ETH_B_V,ETH_L,ETH_L_LOW,ETH_L_MAX,ETH_L_V,ETH_R,ETH_R_LOW,ETH_R_MAX,ETH_R_V,LTC_B,LTC_B_LOW,LTC_B_MAX,LTC_B_V,LTC_R,LTC_R_LOW,LTC_R_MAX,LTC_R_V,Time
255770,252000,257319,758,22.02.2019,0.037000000000000005,0.0363,0.0374,5296.5196,2.97,2.94,3.07,318,9466,9195,9520,1444,0.0124,0.0123,0.0126,3847,3189,3108,3219,1023,16:46
255810,252000,257319,758,22.02.2019,0.0371,0.0363,0.0374,5305.4302,2.97,2.94,3.07,316,9468,9195,9520,1433,0.0124,0.0123,0.0126,3833,3189,3108,3219,1022,16:51
255850,252000,257319,753,22.02.2019,0.0371,0.0363,0.0374,5316.5216,2.99,2.94,3.07,315,9483,9195,9520,1442,0.0124,0.0123,0.0126,3831,3189,3108,3219,1016,16:56
256010,252000,257319,755,22.02.2019,0.0371,0.0363,0.0374,5294.7283,2.99,2.94,3.07,313,9469,9195,9520,1440,0.0124,0.0123,0.0126,3810,3178,3108,3219,962,17:01
256010,252000,257319,751,22.02.2019,0.0371,0.0363,0.0374,5312.8808,2.99,2.94,3.07,313,9479,9195,9520,1437,0.0124,0.0123,0.0126,3794,3178,3108,3219,962,17:06
255663,252000,257319,754,22.02.2019,0.037000000000000005,0.0363,0.0374,5332.3079,2.97,2.94,3.07,314,9480,9195,9520,1436,0.0124,0.0123,0.0126,3798,3178,3108,3219,960,17:11
255665,252000,257319,751,22.02.2019,0.037000000000000005,0.0363,0.0374,5331.9145,2.97,2.94,3.07,313,9467,9195,9520,1420,0.0124,0.0123,0.0126,3796,3163,3108,3219,992,17:16
255663,252000,257319,745,22.02.2019,0.037000000000000005,0.0363,0.0374,5322.5829,2.97,2.94,3.07,313,9456,9195,9520,1422,0.0124,0.0123,0.0126,3781,3165,3108,3219,988,17:21
255663,252000,257319,747,22.02.2019,0.0369,0.0363,0.0374,5293.8813,2.97,2.94,3.07,312,9456,9195,9520,1422,0.0124,0.0123,0.0126,3780,3165,3108,3219,984,17:26
255391,252000,257319,744,22.02.2019,0.0369,0.0363,0.0374,5275.6208,2.97,2.94,3.07,310,9443,9195,9520,1422,0.0124,0.0123,0.0126,3785,3165,3108,3219,984,17:31
255392,252000,257319,743,22.02.2019,0.0369,0.0363,0.0374,5269.3972,2.97,2.94,3.07,310,9443,9195,9520,1427,0.0124,0.0123,0.0126,3758,3169,3108,3219,984,17:36
255392,252000,257319,743,22.02.2019,0.0369,0.0363,0.0374,5277.9509,2.97,2.95,3.07,309,9438,9195,9520,1454,0.0124,0.0123,0.0126,3770,3169,3108,3219,982,17:41
255392,252000,257319,744,22.02.2019,0.0369,0.0363,0.0374,5319.6339,2.97,2.95,3.07,309,9453,9195,9520,1458,0.0124,0.0123,0.0126,3767,3178,3108,3219,1005,17:46
255400,252000,257319,742,22.02.2019,0.037000000000000005,0.0363,0.0374,5343.2597,2.97,2.95,3.07,311,9447,9195,9520,1459,0.0124,0.0123,0.0126,3747,3178,3108,3219,1004,17:51
255401,252000,257319,744,22.02.2019,0.0369,0.0363,0.0374,5353.1582,2.98,2.95,3.07,310,9451,9195,9520,1459,0.0124,0.0123,0.0126,3747,3178,3108,3219,1002,17:56
255477,252000,257319,744,22.02.2019,0.0369,0.0363,0.0374,5363.98,2.98,2.95,3.07,311,9440,9195,9520,1466,0.0124,0.0123,0.0126,3754,3162,3108,3219,1012,18:01
255401,252000,257319,746,22.02.2019,0.0369,0.0363,0.0374,5372.855,2.98,2.95,3.07,309,9445,9195,9520,1466,0.0124,0.0123,0.0126,3767,3162,3108,3219,1020,18:06
255391,252000,257319,748,22.02.2019,0.0369,0.0363,0.0374,5405.9081,2.98,2.95,3.07,311,9440,9195,9520,1468,0.0123,0.0123,0.0126,3805,3162,3108,3219,1016,18:11
255391,252000,257319,750,22.02.2019,0.0369,0.0363,0.0374,5440.7609,2.98,2.95,3.07,311,9438,9195,9520,1469,0.0123,0.0123,0.0126,3812,3152,3108,3219,1018,18:16
255391,252000,257319,747,22.02.2019,0.0369,0.0363,0.0374,5430.354,2.98,2.95,3.07,311,9435,9195,9520,1468,0.0123,0.0123,0.0126,3809,3152,3108,3219,1019,18:21
255391,252000,257319,748,22.02.2019,0.0372,0.0363,0.0374,5416.1038,2.98,2.95,3.07,313,9433,9195,9520,1470,0.0123,0.0123,0.0126,3801,3152,3108,3219,1023,18:26
255001,252000,257319,749,22.02.2019,0.037000000000000005,0.0363,0.0374,5443.5322,2.98,2.95,3.07,315,9433,9195,9520,1468,0.0123,0.0123,0.0126,3808,3152,3108,3219,1026,18:31
255001,252000,257319,749,22.02.2019,0.037000000000000005,0.0363,0.0374,5434.7629,2.98,2.95,3.07,313,9434,9195,9520,1462,0.0123,0.0123,0.0126,3805,3143,3108,3219,1032,18:36
255050,252000,257319,744,22.02.2019,0.037000000000000005,0.0363,0.0374,5457.411,2.98,2.95,3.07,312,9433,9195,9520,1459,0.0123,0.0123,0.0126,3811,3145,3108,3219,1029,18:41
255100,252000,257319,748,22.02.2019,0.037000000000000005,0.0363,0.0374,5451.2685,2.98,2.95,3.07,311,9433,9195,9520,1461,0.0123,0.0123,0.0126,3811,3152,3108,3219,1039,18:46
255100,252000,257319,742,22.02.2019,0.037000000000000005,0.0363,0.0374,5452.4041,2.98,2.95,3.07,311,9436,9195,9520,1461,0.0123,0.0123,0.0126,3794,3152,3108,3219,1039,18:51
255100,252000,257319,745,22.02.2019,0.037000000000000005,0.0363,0.0374,5431.7986,2.98,2.95,3.07,313,9436,9195,9520,1458,0.0123,0.0123,0.0126,3796,3152,3108,3219,1036,18:56
255100,252000,257319,745,22.02.2019,0.037000000000000005,0.0363,0.0374,5437.6234,2.98,2.95,3.07,311,9440,9195,9520,1453,0.0123,0.0123,0.0126,3778,3152,3108,3219,1034,19:01
255100,252000,257319,743,22.02.2019,0.037000000000000005,0.0363,0.0374,5462.8491,2.99,2.95,3.07,312,9441,9195,9520,1447,0.0123,0.0123,0.0126,3794,3152,3108,3219,1046,19:06
255100,252000,257319,744,22.02.2019,0.037000000000000005,0.0363,0.0374,5462.8491,2.99,2.95,3.07,311,9400,9195,9520,1442,0.0123,0.0123,0.0126,3798,3160,3108,3219,1043,19:11
255100,252000,257319,745,22.02.2019,0.037000000000000005,0.0363,0.0374,5443.0984,2.99,2.95,3.07,310,9429,9195,9520,1488,0.0123,0.0123,0.0126,3816,3160,3108,3219,1035,19:16
255000,252000,257319,742,22.02.2019,0.0371,0.0363,0.0374,5447.2207,2.99,2.95,3.07,310,9440,9195,9520,1474,0.0123,0.0123,0.0126,3797,3160,3108,3219,1024,19:21
255000,252001,257319,743,22.02.2019,0.0371,0.0363,0.0374,5453.5111,2.99,2.95,3.07,309,9456,9195,9520,1472,0.0123,0.0123,0.0126,3797,3152,3108,3219,1027,19:26
255000,252011,257319,737,22.02.2019,0.0371,0.0363,0.0374,5433.7607,2.99,2.95,3.07,311,9456,9195,9520,1474,0.0123,0.0123,0.0126,3809,3152,3108,3219,1024,19:31
255000,252011,257319,741,22.02.2019,0.0371,0.0363,0.0374,5429.2746,2.99,2.95,3.07,309,9456,9195,9520,1467,0.0123,0.0123,0.0126,3808,3152,3108,3219,1022,19:36
255000,252013,257319,744,22.02.2019,0.0372,0.0363,0.0374,5399.7466,2.99,2.95,3.07,308,9456,9195,9520,1456,0.0123,0.0123,0.0126,3835,3152,3108,3219,1011,19:41
255000,252120,257319,737,22.02.2019,0.0371,0.0363,0.0374,5420.5865,2.99,2.95,3.07,307,9460,9195,9520,1473,0.0123,0.0123,0.0126,3808,3152,3108,3219,1011,19:46
255473,252168,257319,739,22.02.2019,0.0372,0.0363,0.0374,5423.486999999999,2.99,2.95,3.07,307,9463,9195,9520,1470,0.0123,0.0123,0.0126,3820,3152,3116,3219,1011,19:51
255473,252174,257319,740,22.02.2019,0.0371,0.0363,0.0374,5432.8495,2.99,2.95,3.07,309,9500,9195,9520,1476,0.0123,0.0123,0.0126,3802,3152,3116,3219,1013,19:56
255000,252182,257319,741,22.02.2019,0.0371,0.0363,0.0374,5422.8322,2.99,2.95,3.07,307,9490,9195,9520,1481,0.0123,0.0123,0.0126,3821,3152,3116,3219,1013,20:01
255001,252622,257319,741,22.02.2019,0.0371,0.0363,0.0374,5452.7335,2.99,2.95,3.07,307,9457,9195,9520,1484,0.0123,0.0123,0.0126,3830,3152,3116,3219,1007,20:06
255001,252622,257319,736,22.02.2019,0.037000000000000005,0.0363,0.0374,5404.3462,2.99,2.95,3.07,306,9454,9195,9520,1489,0.0123,0.0123,0.0126,3783,3152,3116,3219,1006,20:11
255001,252622,257319,732,22.02.2019,0.037000000000000005,0.0363,0.0374,5405.8016,2.99,2.95,3.07,303,9456,9195,9520,1483,0.0123,0.0123,0.0126,3797,3152,3116,3219,984,20:16
255001,252622,257319,731,22.02.2019,0.037000000000000005,0.0363,0.0374,5412.156,2.99,2.95,3.07,303,9457,9195,9520,1472,0.0123,0.0123,0.0126,3819,3152,3116,3219,985,20:21
255001,252622,257319,733,22.02.2019,0.037000000000000005,0.0363,0.0374,5415.3549,2.99,2.95,3.07,306,9476,9195,9520,1496,0.0123,0.0123,0.0126,3789,3156,3116,3219,985,20:26
255000,252622,257319,732,22.02.2019,0.0371,0.0363,0.0374,5397.7968,2.99,2.95,3.07,305,9485,9195,9520,1490,0.0123,0.0123,0.0126,3808,3156,3116,3219,983,20:31
255000,252622,257319,737,22.02.2019,0.037000000000000005,0.0363,0.0374,5397.7968,2.99,2.95,3.07,305,9485,9195,9520,1490,0.0124,0.0123,0.0126,3800,3156,3116,3219,988,20:36
255000,252622,257319,733,22.02.2019,0.0371,0.0363,0.0374,5416.7091,2.99,2.95,3.07,304,9485,9195,9520,1494,0.0124,0.0123,0.0126,3780,3156,3116,3219,972,20:41
255001,252622,257319,730,22.02.2019,0.0371,0.0363,0.0374,5354.8002,2.99,2.95,3.07,306,9485,9195,9520,1496,0.0123,0.0123,0.0126,3792,3156,3116,3219,971,20:46
255003,252622,257319,733,22.02.2019,0.0371,0.0363,0.0374,5364.518,2.99,2.95,3.07,304,9485,9195,9520,1496,0.0123,0.0123,0.0126,3783,3156,3116,3219,971,20:51
255007,252622,257319,732,22.02.2019,0.0372,0.0363,0.0374,5361.1834,2.99,2.95,3.07,304,9485,9195,9520,1487,0.0123,0.0123,0.0126,3783,3156,3116,3219,979,20:56
255100,252622,257319,729,22.02.2019,0.0371,0.0363,0.0374,5343.6307,2.99,2.95,3.07,304,9485,9195,9520,1491,0.0123,0.0123,0.0126,3776,3156,3116,3219,979,21:01
255106,252827,257319,732,22.02.2019,0.0371,0.0363,0.0374,5344.0077,2.99,2.95,3.07,302,9478,9195,9520,1487,0.0123,0.0123,0.0126,3792,3156,3116,3219,977,21:06
256279,252827,257319,728,22.02.2019,0.0371,0.0363,0.0374,5351.156,2.99,2.95,3.07,304,9478,9195,9520,1488,0.0123,0.0123,0.0126,3791,3156,3116,3219,978,21:11
255213,252827,257319,730,22.02.2019,0.0371,0.0363,0.0374,5350.6194,2.99,2.95,3.07,304,9478,9195,9520,1481,0.0123,0.0123,0.0126,3775,3156,3116,3219,976,21:16
255214,252827,257319,731,22.02.2019,0.0371,0.0363,0.0374,5328.8733,2.99,2.95,3.07,302,9478,9195,9520,1484,0.0123,0.0123,0.0126,3776,3156,3116,3219,980,21:21
255219,252827,257319,725,22.02.2019,0.0371,0.0363,0.0374,5329.4282,2.99,2.95,3.07,302,9478,9195,9520,1471,0.0123,0.0123,0.0126,3776,3156,3116,3219,978,21:26
255215,252827,257319,723,22.02.2019,0.0371,0.0363,0.0374,5313.3756,2.99,2.95,3.07,302,9478,9195,9520,1470,0.0123,0.0123,0.0126,3763,3156,3116,3219,976,21:31
255215,252827,257319,727,22.02.2019,0.037000000000000005,0.0363,0.0374,5322.4921,2.99,2.95,3.07,304,9478,9195,9520,1464,0.0123,0.0123,0.0126,3759,3156,3116,3219,974,21:36
255215,252827,257319,727,22.02.2019,0.0371,0.0363,0.0374,5295.3536,2.99,2.95,3.07,302,9482,9195,9530,1468,0.0123,0.0123,0.0126,3754,3156,3116,3219,975,21:41
255218,252827,257319,722,22.02.2019,0.0371,0.0363,0.0374,5296.1152,2.99,2.95,3.07,301,9492,9195,9539,1464,0.0123,0.0123,0.0126,3753,3156,3116,3219,996,21:46
255225,252827,257319,725,22.02.2019,0.0371,0.0363,0.0374,5323.0243,2.99,2.95,3.07,299,9492,9205,9539,1465,0.0123,0.0123,0.0126,3762,3156,3116,3219,994,21:51
255235,252827,257319,718,22.02.2019,0.0372,0.0363,0.0374,5306.0819,2.99,2.95,3.07,302,9492,9241,9539,1464,0.0123,0.0123,0.0126,3784,3156,3116,3219,992,21:56
255243,252827,257319,722,22.02.2019,0.0371,0.0363,0.0374,5302.9695,2.99,2.95,3.07,298,9493,9241,9539,1457,0.0123,0.0123,0.0126,3767,3156,3116,3219,950,22:01
255251,252827,257319,723,22.02.2019,0.0371,0.0363,0.0374,5302.8265,2.99,2.95,3.07,298,9483,9241,9539,1460,0.0123,0.0123,0.0126,3752,3152,3116,3219,959,22:06
255253,252829,257319,727,22.02.2019,0.0371,0.0363,0.0374,5247.0679,2.99,2.95,3.07,296,9493,9248,9539,1460,0.0123,0.0123,0.0126,3765,3152,3116,3219,953,22:11
255253,252829,257319,722,22.02.2019,0.0372,0.0363,0.0374,5254.0718,2.99,2.95,3.07,297,9493,9248,9539,1461,0.0123,0.0123,0.0126,3765,3160,3116,3219,959,22:16
248027,243960,270745,764,25.02.2019,0.0363,0.0352,0.0395,8505.4082,3.07,3.0,3.25,484,9038,8731,10629,3306,0.0117,0.0114,0.0127,7226,2922,2795,3382,2364,08:50
248029,243960,270745,765,25.02.2019,0.0364,0.0352,0.0395,8475.9212,3.07,3.0,3.25,485,9042,8731,10629,3301,0.0117,0.0114,0.0127,7217,2922,2795,3382,2364,08:55
248033,243960,270745,763,25.02.2019,0.0364,0.0352,0.0395,8481.8409,3.08,3.0,3.25,483,9042,8731,10629,3304,0.0117,0.0114,0.0127,7197,2918,2795,3382,2370,09:00
248037,243960,270745,763,25.02.2019,0.0363,0.0352,0.0395,8487.6341,3.08,3.0,3.25,482,9050,8731,10629,3302,0.0117,0.0114,0.0127,7233,2918,2795,3382,2370,09:05
248044,243960,270745,762,25.02.2019,0.0364,0.0352,0.0395,8464.5198,3.08,3.0,3.25,482,9050,8731,10629,3275,0.0117,0.0114,0.0127,7217,2914,2795,3382,2382,09:10
248048,243960,270745,765,25.02.2019,0.0365,0.0352,0.0395,8458.2845,3.09,3.0,3.25,482,9051,8731,10629,3274,0.0117,0.0114,0.0127,7216,2914,2795,3382,2380,09:15
248101,243960,270745,758,25.02.2019,0.0365,0.0352,0.0395,8452.8865,3.1,3.0,3.25,480,9067,8731,10629,3256,0.0117,0.0114,0.0127,7214,2914,2795,3382,2376,09:20
248101,243960,270745,759,25.02.2019,0.0365,0.0352,0.0395,8453.5483,3.1,3.0,3.25,482,9067,8731,10629,3265,0.0117,0.0114,0.0127,7241,2914,2795,3382,2359,09:25
248101,243960,270745,755,25.02.2019,0.0365,0.0352,0.0395,8438.4099,3.1,3.0,3.25,481,9067,8731,10629,3247,0.0117,0.0114,0.0127,7227,2914,2795,3382,2355,09:30
248101,243960,270745,758,25.02.2019,0.0365,0.0352,0.0395,8463.9977,3.09,3.0,3.25,483,9052,8731,10629,3257,0.0117,0.0114,0.0127,7226,2914,2795,3382,2360,09:35
248101,243960,270745,760,25.02.2019,0.0365,0.0352,0.0395,8474.3601,3.09,3.0,3.25,482,9052,8731,10629,3250,0.0117,0.0114,0.0127,7226,2914,2795,3382,2353,09:40
248101,243960,270745,758,25.02.2019,0.0363,0.0352,0.0395,8484.3413,3.09,3.0,3.25,482,9050,8731,10629,3258,0.0117,0.0114,0.0127,7209,2914,2795,3382,2358,09:45
248101,243960,270745,755,25.02.2019,0.0363,0.0352,0.0395,8438.1587,3.09,3.0,3.25,483,9051,8731,10629,3225,0.0117,0.0114,0.0127,7235,2914,2795,3382,2340,09:50
248101,243960,270745,755,25.02.2019,0.0363,0.0352,0.0395,8484.8883,3.09,3.0,3.25,481,9050,8731,10629,3235,0.0117,0.0114,0.0127,7235,2914,2795,3382,2336,09:55
248103,243960,270500,754,25.02.2019,0.0362,0.0352,0.0395,8465.1265,3.09,3.0,3.25,481,9011,8731,10629,3245,0.0117,0.0114,0.0127,7216,2909,2795,3382,2340,10:00
248103,243960,270490,750,25.02.2019,0.0362,0.0352,0.0395,8523.4884,3.09,3.0,3.25,480,8995,8731,10629,3243,0.0117,0.0114,0.0127,7226,2909,2795,3382,2342,10:05
248110,243960,270490,752,25.02.2019,0.0361,0.0352,0.0395,8556.9976,3.09,3.0,3.25,480,8952,8731,10626,3251,0.0116,0.0114,0.0127,7268,2891,2795,3382,2343,10:10
248120,243960,270490,750,25.02.2019,0.0362,0.0352,0.0395,8579.8872,3.09,3.0,3.25,480,8979,8731,10626,3204,0.0116,0.0114,0.0127,7263,2898,2795,3382,2343,10:15
248120,243960,270490,751,25.02.2019,0.0362,0.0352,0.0395,8528.7892,3.1,3.0,3.25,482,8992,8731,10626,3146,0.0116,0.0114,0.0127,7263,2898,2795,3382,2335,10:20
248120,243960,270490,750,25.02.2019,0.0361,0.0352,0.0395,8559.7966,3.1,3.0,3.25,482,8992,8731,10626,3136,0.0116,0.0114,0.0127,7247,2895,2795,3382,2331,10:25
248120,243960,270380,746,25.02.2019,0.0361,0.0352,0.0395,8567.7657,3.1,3.0,3.25,479,9023,8731,10626,3136,0.0116,0.0114,0.0127,7242,2890,2795,3382,2315,10:30
248120,243960,270380,749,25.02.2019,0.0361,0.0352,0.0395,8516.865,3.1,3.0,3.25,480,8984,8731,10626,3088,0.0116,0.0114,0.0127,7226,2890,2795,3382,2261,10:35
248002,243960,270380,748,25.02.2019,0.0362,0.0352,0.0395,8515.6322,3.1,3.0,3.25,480,8971,8731,10626,3092,0.0116,0.0114,0.0127,7208,2890,2795,3382,2252,10:40
247605,243960,270379,747,25.02.2019,0.0362,0.0352,0.0395,8483.6286,3.1,3.0,3.25,480,8971,8731,10626,3088,0.0116,0.0114,0.0127,7235,2890,2795,3382,2249,10:45
247300,243960,270379,749,25.02.2019,0.0362,0.0352,0.0395,8485.6893,3.1,3.0,3.25,480,8971,8731,10626,3053,0.0116,0.0114,0.0127,7223,2890,2795,3382,2245,10:50
247300,243960,270373,751,25.02.2019,0.0362,0.0352,0.0395,8483.1783,3.1,3.0,3.25,482,8966,8731,10626,3063,0.0116,0.0114,0.0127,7267,2882,2795,3382,2251,10:55
247000,243960,270370,751,25.02.2019,0.0362,0.0352,0.0395,8489.6885,3.1,3.0,3.25,481,8962,8731,10626,3067,0.0116,0.0114,0.0127,7225,2874,2795,3382,2267,11:00
247006,243960,270369,751,25.02.2019,0.0362,0.0352,0.0395,8508.0675,3.1,3.0,3.25,481,8968,8731,10626,3064,0.0116,0.0114,0.0127,7229,2874,2795,3382,2265,11:05
247010,243960,270369,750,25.02.2019,0.0362,0.0352,0.0395,8477.2347,3.1,3.0,3.25,481,8974,8731,10605,3057,0.0116,0.0114,0.0127,7215,2874,2795,3382,2270,11:10
247227,243960,270369,750,25.02.2019,0.0362,0.0352,0.0395,8479.6261,3.1,3.0,3.25,481,8972,8731,10605,3053,0.0116,0.0114,0.0127,7239,2874,2795,3382,2267,11:15
247040,243960,270369,748,25.02.2019,0.0362,0.0352,0.0395,8476.5759,3.1,3.0,3.25,480,8972,8731,10595,3008,0.0117,0.0114,0.0127,7197,2882,2795,3382,2261,11:20
247227,243960,270369,750,25.02.2019,0.0362,0.0352,0.0395,8498.7057,3.1,3.0,3.25,477,8972,8731,10595,3003,0.0117,0.0114,0.0127,7193,2882,2795,3382,2265,11:25
247232,243960,270369,748,25.02.2019,0.0362,0.0352,0.0395,8460.375,3.1,3.0,3.25,455,8974,8731,10562,2999,0.0117,0.0114,0.0127,7154,2882,2795,3382,2270,11:30
247236,243960,270369,749,25.02.2019,0.0363,0.0352,0.0395,8456.204,3.1,3.0,3.25,446,8991,8731,10562,3002,0.0117,0.0114,0.0127,7068,2882,2795,3382,2254,11:35
247240,243960,270369,748,25.02.2019,0.0362,0.0352,0.0395,8482.6544,3.1,3.0,3.25,446,9000,8731,10560,3000,0.0117,0.0114,0.0127,6998,2893,2795,3382,2250,11:40
247244,243960,270366,751,25.02.2019,0.0362,0.0352,0.0395,8497.1144,3.1,3.0,3.25,446,9000,8731,10560,3000,0.0117,0.0114,0.0127,6982,2893,2795,3382,2250,11:45
247245,243960,270313,747,25.02.2019,0.0362,0.0352,0.0395,8483.2973,3.1,3.0,3.25,446,9000,8731,10560,2992,0.0117,0.0114,0.0127,6964,2893,2795,3382,2244,11:50
248000,243960,269000,750,25.02.2019,0.0362,0.0352,0.0395,8427.4224,3.1,3.0,3.25,445,8992,8731,10560,2986,0.0117,0.0114,0.0127,6964,2893,2795,3382,2238,11:55
247352,243960,268799,752,25.02.2019,0.0362,0.0352,0.0395,8387.5763,3.09,3.0,3.25,441,8992,8731,10560,2969,0.0117,0.0114,0.0127,6935,2898,2795,3382,2147,12:00
247365,243960,268481,752,25.02.2019,0.0362,0.0352,0.0395,8288.0927,3.09,3.0,3.25,436,9003,8731,10560,2934,0.0117,0.0114,0.0127,6946,2898,2795,3382,2117,12:05
247370,243960,268481,748,25.02.2019,0.0364,0.0352,0.0395,8270.5089,3.08,3.0,3.25,438,9008,8731,10560,2924,0.0117,0.0114,0.0127,6928,2898,2795,3382,2116,12:10
248667,243960,268481,750,25.02.2019,0.0363,0.0352,0.0395,8266.8776,3.08,3.0,3.25,436,9011,8731,10560,2906,0.0117,0.0114,0.0127,6941,2898,2795,3382,2115,12:15
248667,243960,268481,747,25.02.2019,0.0363,0.0352,0.0395,8263.1816,3.09,3.0,3.25,437,9013,8731,10560,2895,0.0117,0.0114,0.0127,6952,2898,2795,3382,2122,12:20
248667,243960,268481,747,25.02.2019,0.0363,0.0352,0.0395,8262.6446,3.09,3.0,3.25,436,9012,8731,10560,2895,0.0117,0.0114,0.0127,6935,2906,2795,3382,2133,12:25
248667,243960,268481,747,25.02.2019,0.0363,0.0352,0.0395,8285.5248,3.09,3.0,3.25,436,9017,8731,10560,2895,0.0117,0.0114,0.0127,6925,2907,2795,3382,2127,12:30
248667,243960,268481,751,25.02.2019,0.0363,0.0352,0.0395,8300.2814,3.09,3.0,3.25,435,9017,8731,10560,2889,0.0117,0.0114,0.0127,6931,2907,2795,3382,2104,12:35
248667,243960,268481,746,25.02.2019,0.0363,0.0352,0.0395,8295.0573,3.09,3.0,3.25,435,8996,8731,10560,2903,0.0117,0.0114,0.0127,6925,2907,2795,3382,2082,12:40
248667,243960,268481,747,25.02.2019,0.0362,0.0352,0.0395,8332.4261,3.09,3.0,3.25,434,9029,8731,10560,2886,0.0117,0.0114,0.0127,6933,2907,2795,3382,2071,12:45
248667,243960,268481,747,25.02.2019,0.0361,0.0352,0.0395,8308.6167,3.09,3.0,3.25,432,8984,8731,10560,2897,0.0117,0.0114,0.0127,6950,2907,2795,3382,2060,12:50
248667,243960,268481,750,25.02.2019,0.0361,0.0352,0.0395,8308.125,3.08,3.0,3.25,433,8984,8731,10560,2894,0.0117,0.0114,0.0127,6931,2907,2795,3382,2060,12:55
249000,243960,268481,752,25.02.2019,0.0362,0.0352,0.0395,8268.2342,3.08,3.0,3.25,433,9003,8731,10560,2874,0.0117,0.0114,0.0127,6922,2907,2795,3382,2055,13:00
249000,243960,268481,749,25.02.2019,0.0362,0.0352,0.0395,8241.7706,3.08,3.0,3.25,433,9003,8731,10560,2876,0.0117,0.0114,0.0127,6913,2908,2795,3382,2065,13:05
249000,243960,268481,748,25.02.2019,0.0363,0.0352,0.0395,8245.6846,3.08,3.0,3.25,431,9003,8731,10560,2862,0.0117,0.0114,0.0127,6867,2908,2795,3382,2058,13:10
249000,243960,268481,752,25.02.2019,0.0363,0.0352,0.0395,8223.3898,3.08,3.0,3.25,431,9003,8731,10560,2859,0.0117,0.0114,0.0127,6816,2926,2795,3382,2054,13:15
249000,243960,268481,750,25.02.2019,0.0362,0.0352,0.0395,8265.5448,3.08,3.0,3.25,432,9003,8731,10560,2858,0.0117,0.0114,0.0127,6836,2926,2795,3382,2057,13:20
248000,243960,268481,755,25.02.2019,0.0359,0.0352,0.0395,8362.5936,3.08,3.0,3.25,434,8917,8731,10560,2881,0.0116,0.0114,0.0127,6883,2882,2795,3382,2105,13:25
248022,243960,268481,755,25.02.2019,0.036000000000000004,0.0352,0.0395,8329.9235,3.08,3.0,3.25,433,8968,8731,10560,2874,0.0116,0.0114,0.0127,6883,2890,2795,3382,2105,13:30
248236,243960,268481,752,25.02.2019,0.036000000000000004,0.0352,0.0395,8333.7067,3.08,3.0,3.25,434,8960,8731,10560,2836,0.0116,0.0114,0.0127,6873,2898,2795,3382,2086,13:35
248614,243960,268481,753,25.02.2019,0.036000000000000004,0.0352,0.0395,8320.4246,3.08,3.0,3.25,432,8960,8731,10560,2826,0.0116,0.0114,0.0127,6697,2898,2795,3382,2072,13:40
248615,243960,268474,749,25.02.2019,0.0359,0.0352,0.0395,8322.6617,3.08,3.0,3.25,434,8960,8731,10560,2824,0.0116,0.0114,0.0127,6721,2898,2795,3382,2073,13:45
248629,243960,268010,748,25.02.2019,0.036000000000000004,0.0352,0.0395,8327.827,3.08,3.0,3.25,432,8964,8731,10560,2829,0.0116,0.0114,0.0127,6676,2890,2795,3382,2096,13:50
248655,243960,268010,747,25.02.2019,0.0359,0.0352,0.0395,8356.065,3.08,3.0,3.25,433,8949,8731,10560,2830,0.0116,0.0114,0.0127,6672,2890,2795,3382,2090,13:55
248676,243960,268005,752,25.02.2019,0.0359,0.0352,0.0395,8300.2067,3.08,3.0,3.25,434,8972,8731,10560,2824,0.0116,0.0114,0.0127,6684,2890,2795,3382,2089,14:00
249109,243960,268005,751,25.02.2019,0.036000000000000004,0.0352,0.0395,8315.8253,3.08,3.0,3.25,433,8972,8731,10560,2834,0.0116,0.0114,0.0127,6691,2890,2795,3382,2103,14:05
249117,243960,267997,748,25.02.2019,0.036000000000000004,0.0352,0.0395,8316.1137,3.08,3.0,3.25,432,8972,8731,10560,2836,0.0116,0.0114,0.0127,6666,2890,2795,3382,2101,14:10
249100,243960,267997,750,25.02.2019,0.036000000000000004,0.0352,0.0395,8308.5965,3.08,3.0,3.25,434,8972,8731,10560,2812,0.0116,0.0114,0.0127,6682,2890,2795,3382,2112,14:15
249099,243960,267997,749,25.02.2019,0.0359,0.0352,0.0395,8283.1742,3.08,3.0,3.25,433,8972,8731,10560,2810,0.0116,0.0114,0.0127,6674,2891,2795,3382,2109,14:20
249099,243960,267987,747,25.02.2019,0.0359,0.0352,0.0395,8330.6413,3.08,3.0,3.25,431,8972,8731,10560,2802,0.0116,0.0114,0.0127,6652,2891,2795,3382,2088,14:25
248912,243960,267899,748,25.02.2019,0.036000000000000004,0.0352,0.0395,8316.3961,3.08,3.0,3.25,434,8972,8731,10500,2787,0.0116,0.0114,0.0127,6672,2891,2795,3382,2063,14:30
248556,243960,267895,746,25.02.2019,0.036000000000000004,0.0352,0.0395,8301.8611,3.11,3.0,3.25,435,8963,8731,10500,2776,0.0116,0.0114,0.0127,6672,2886,2795,3382,2011,14:35
248614,243960,267893,748,25.02.2019,0.036000000000000004,0.0352,0.0394,8276.575,3.11,3.0,3.25,435,8941,8731,10500,2773,0.0116,0.0114,0.0127,6647,2886,2795,3382,2010,14:40
